0.294081	0.705919	0.0000000000000000000000
0.257622	0.742378	0.0000000000000000000000
0.274619	0.725381	0.0000000000000000000000
0.247642	0.752358	0.0000000000000000000000
0.327501	0.672499	0.0000000000000000000000
0.213656	0.786344	0.0000000000000000000000
0.307317	0.692683	0.0000000000000000000000
0.323615	0.676385	0.0000000000000000000000
0.246834	0.753166	0.0000000000000000000000
0.271104	0.728896	0.0000000000000000000000
0.272681	0.727319	0.0000000000000000000000
0.343610	0.656390	0.0000000000000000000000
0.349542	0.650458	0.0000000000000000000000
0.249456	0.750544	0.0000000000000000000000
0.235490	0.764510	0.0000000000000000000000
0.240054	0.759946	0.0000000000000000000000
0.317085	0.682915	0.0000000000000000000000
0.271385	0.728615	0.0000000000000000000000
0.284585	0.715415	0.0000000000000000000000
0.281807	0.718193	0.0000000000000000000000
0.239587	0.760413	0.0000000000000000000000
0.294392	0.705608	0.0000000000000000000000
0.280463	0.719537	0.0000000000000000000000
0.331134	0.668866	0.0000000000000000000000
0.292739	0.707261	0.0000000000000000000000
0.298755	0.701245	0.0000000000000000000000
0.305441	0.694559	0.0000000000000000000000
0.314925	0.685075	0.0000000000000000000000
0.265816	0.734184	0.0000000000000000000000
0.216773	0.783227	0.0000000000000000000000
0.257665	0.742335	0.0000000000000000000000
0.258489	0.741511	0.0000000000000000000000
0.277933	0.722067	0.0000000000000000000000
0.279252	0.720748	0.0000000000000000000000
0.288388	0.711612	0.0000000000000000000000
0.255943	0.744057	0.0000000000000000000000
0.306941	0.693059	0.0000000000000000000000
0.248691	0.751309	0.0000000000000000000000
0.251184	0.748816	0.0000000000000000000000
0.316214	0.683786	0.0000000000000000000000
0.238891	0.761109	0.0000000000000000000000
0.340776	0.659224	0.0000000000000000000000
0.290922	0.709078	0.0000000000000000000000
0.268164	0.731836	0.0000000000000000000000
0.250369	0.749631	0.0000000000000000000000
0.282818	0.717182	0.0000000000000000000000
0.251822	0.748178	0.0000000000000000000000
0.261467	0.738533	0.0000000000000000000000
0.295121	0.704879	0.0000000000000000000000
0.253912	0.746088	0.0000000000000000000000
0.217297	0.782703	0.0000000000000000000000
0.299591	0.700409	0.0000000000000000000000
0.240218	0.759782	0.0000000000000000000000
0.236216	0.763784	0.0000000000000000000000
0.245421	0.754579	0.0000000000000000000000
0.287238	0.712762	0.0000000000000000000000
0.314180	0.685820	0.0000000000000000000000
0.223897	0.776103	0.0000000000000000000000
0.363443	0.636557	0.0000000000000000000000
0.255729	0.744271	0.0000000000000000000000
0.310421	0.689579	0.0000000000000000000000
0.270401	0.729599	0.0000000000000000000000
0.281233	0.718767	0.0000000000000000000000
0.340493	0.659507	0.0000000000000000000000
0.332927	0.667073	0.0000000000000000000000
0.247699	0.752301	0.0000000000000000000000
0.360861	0.639139	0.0000000000000000000000
0.215397	0.784603	0.0000000000000000000000
0.346182	0.653818	0.0000000000000000000000
0.399676	0.600324	0.0000000000000000000000
0.331416	0.668584	0.0000000000000000000000
0.327167	0.672833	0.0000000000000000000000
0.285368	0.714632	0.0000000000000000000000
0.253916	0.746084	0.0000000000000000000000
0.242772	0.757228	0.0000000000000000000000
